id,weight,movieid_id,genres
4198,6.5,tt2479478,Comedy|Western
4199,4,tt0024803,Comedy|Drama
4200,2.5,tt0248190,Drama|Fantasy|Romance
4201,4.5,tt0024844,Comedy|Drama|Romance
4202,5,tt0024852,Children|Comedy|Fantasy|Musical
4203,24,tt0248667,Drama
4204,2.5,tt2486678,Comedy|Drama|Romance
4205,6,tt0248752,Comedy
4206,19.5,tt0248808,Animation|Children|Comedy
4207,46,tt0248845,Comedy|Drama|Musical
4208,158,tt2488496,Action|Adventure|Fantasy|Sci-Fi|IMAX
4209,3,tt0248912,Documentary
4210,3.5,tt2490326,Comedy|Horror
4211,2,tt0249131,Children|Fantasy
4212,5,tt2492564,(no genres listed)
4213,9,tt2493486,Action|Adventure
4214,7,tt0249380,Crime|Drama|Thriller
4215,6.5,tt2494280,Action|Comedy|Crime
4216,9,tt2494362,Horror|Western
4217,142.5,tt0249462,Drama
4218,2,tt0249478,Thriller
4219,4.5,tt0024966,Drama|War
4220,4.5,tt0249893,Comedy|Drama|Fantasy|Romance
4221,2,tt0250067,Comedy|Drama|Romance
4222,9.5,tt0250081,Comedy|Drama
4223,3,tt0250202,Comedy
4224,12,tt0250223,Adventure|Comedy|Fantasy
4225,17,tt0250224,Drama|Romance
4226,42.5,tt0250258,Drama|Thriller
4227,9,tt0250305,Action|Adventure|Sci-Fi|Thriller
4228,4,tt0250310,Comedy|Crime
4229,3.5,tt2503154,Horror|Thriller
4230,5.5,tt0250323,Drama
4231,6,tt2503944,Drama
4232,4,tt0250440,Animation|Comedy
4233,2,tt2504640,Action|Sci-Fi|Thriller
4234,4,tt0250468,Drama|Mystery|Romance|Thriller
4235,8,tt0250478,Comedy|Drama|Romance
4236,4.5,tt0250491,Comedy
4237,202,tt0250494,Comedy|Romance
4238,55,tt0250687,Comedy
4239,2,tt2507238,Comedy
4240,24.5,tt0250797,Drama|Thriller
4241,4,tt0250809,Crime|Drama|Romance
4242,5,tt0250934,Drama
4243,3.5,tt2509850,Comedy|Romance
4244,5,tt0251031,Action|Drama
4245,82,tt0251075,Comedy|Sci-Fi
4246,11.5,tt2510894,Animation|Comedy
4247,16.5,tt2510998,Comedy
4248,15.5,tt0251114,Drama|War
4249,95,tt0251127,Comedy|Romance
4250,2,tt2511428,Crime|Drama|Thriller
4251,32,tt0251160,Crime|Drama|Thriller
4252,5,tt0251333,Adventure|Animation|Children
4253,4,tt2515034,Action|Thriller
4254,7,tt0025164,Comedy|Musical|Romance
4255,4,tt0251654,Comedy
4256,19,tt0251736,Horror
4257,5,tt0251739,Comedy
4258,3.5,tt2517558,Comedy|Drama|Romance
4259,5.5,tt0252028,Comedy
4260,49.5,tt0252076,Comedy|Romance
4261,10.5,tt0252299,Comedy|Crime|Drama|War
4262,5,tt2523852,Comedy|Documentary
4263,25.5,tt0252444,Adventure|Drama
4264,6.5,tt0252480,Drama
4265,17.5,tt0252501,Drama
4266,24,tt0252503,Crime|Drama
4267,3,tt0252684,Drama
4268,37.5,tt2527336,Action|Adventure|Fantasy|Sci-Fi
4269,138,tt0252866,Comedy
4270,0.5,tt2528814,Drama
4271,3,tt0253126,Action|Comedy|Crime|Drama
4272,3,tt2531344,Comedy
4273,60.5,tt0025316,Comedy|Romance
4274,3,tt0253200,Drama
4275,189,tt0253474,Drama|War
4276,3.5,tt2535470,Action|Horror|Sci-Fi
4277,49,tt0253556,Action|Adventure|Fantasy
4278,2,tt2537390,Comedy|Romance
4279,59,tt0253754,Action|Drama|Sci-Fi|Thriller
4280,15,tt0253798,Comedy
4281,2,tt0253840,Comedy
4282,29,tt0253867,Comedy|Romance
4283,12,tt0254099,Drama
4284,3,tt0254199,Drama
4285,103.5,tt2543164,Sci-Fi
4286,12,tt2543472,Drama
4287,2,tt2543702,Crime|Drama|Thriller
4288,15.5,tt0254455,Drama|Romance
4289,6,tt2545118,Documentary
4290,11,tt0025452,Drama|Thriller
4291,3.5,tt0025456,Documentary
4292,0.5,tt2546038,Comedy
4293,4,tt0254686,Drama
4294,2,tt2548208,Action|Crime|Thriller
4295,4.5,tt2548396,Horror|Mystery|Sci-Fi|Thriller
4296,6.5,tt0255094,Drama
4297,4,tt0255321,Drama
4298,3.5,tt2554274,Horror
4299,3.5,tt0255477,Children|Comedy|Fantasy
4300,6,tt2555736,Comedy|Drama
4301,6.5,tt0255653,Comedy|Romance
4302,2,tt2556874,Action|Crime
4303,5.5,tt2557478,Action|Fantasy|Sci-Fi
4304,35.5,tt2557490,Comedy|Western
4305,23.5,tt0255798,Comedy
4306,0.5,tt0255819,Crime|Drama
4307,3.5,tt0025586,Drama
4308,33.5,tt0256009,Drama|Fantasy|Horror|Thriller|War
4309,4.5,tt2560102,Drama
4310,3,tt2561546,Horror|Thriller
4311,25,tt2561572,Comedy|Crime
4312,87,tt2562232,Comedy|Drama
4313,14,tt0256276,Drama|Romance
4314,6,tt0256359,Drama
4315,94,tt0256380,Comedy|Fantasy|Romance
4316,18,tt0256408,Documentary
4317,85.5,tt0256415,Comedy|Romance
4318,7.5,tt0256524,Comedy
4319,8,tt2567026,Adventure|Children|Fantasy
4320,172.5,tt0257044,Crime|Drama
4321,46.5,tt0257076,Action|Thriller
4322,3.5,tt2570858,Drama
4323,69,tt0257106,Comedy
4324,82.5,tt0257360,Comedy|Drama
4325,13,tt0257516,Horror|Thriller
4326,3.5,tt0257568,Action|Comedy
4327,1,tt2576852,Animation|Drama|Fantasy
4328,6.5,tt0257756,Thriller
4329,111,tt0258000,Thriller
4330,9.5,tt0258038,Comedy
4331,4,tt2580382,Drama|Sci-Fi|Thriller
4332,19.5,tt0258068,Drama|Thriller|War
4333,3.5,tt2581244,Comedy|Horror|Romance
4334,15,tt0258153,Comedy|Drama|Fantasy|Sci-Fi
4335,1.5,tt2582426,Horror|Thriller
4336,22.5,tt2582496,Drama
4337,16,tt0258273,Comedy|Drama|Romance
4338,28.5,tt2582782,Crime|Drama
4339,153.5,tt2582802,Drama
4340,30.5,tt2582846,Drama|Romance
4341,427.5,tt0258463,Action|Mystery|Thriller
4342,17,tt0258470,Comedy
4343,4.5,tt0258760,Comedy
4344,27,tt0025878,Comedy|Crime
4345,3.5,tt0258816,Crime|Drama
4346,12.5,tt0025913,Documentary
4347,6,tt0259153,Horror|Mystery|Thriller
4348,5,tt2591814,Animation|Romance
4349,10.5,tt0259288,Drama|Fantasy|Mystery|Romance|Thriller
4350,27,tt0259324,Action|Fantasy|Thriller
4351,23,tt0259393,Drama|Mystery|Thriller
4352,196,tt0259446,Comedy|Romance
4353,4.5,tt0259484,Action|Drama
4354,9,tt0259685,Comedy|Horror|Sci-Fi
4355,150.5,tt0259711,Mystery|Romance|Sci-Fi|Thriller
4356,3,tt0259974,Adventure|Animation|Children
4357,44.5,tt0026029,Drama|Mystery|Thriller
4358,3.5,tt0260414,Drama
4359,3.5,tt0026056,Comedy|Drama
4360,7,tt0026071,Drama|Romance
4361,12.5,tt0260866,Thriller
4362,17,tt0260991,Crime|Drama|Mystery|Thriller|War
4363,6.5,tt0261289,Comedy|Romance
4364,9.5,tt0026138,Drama|Horror|Sci-Fi
4365,107.5,tt0261392,Adventure|Comedy
4366,4,tt2614684,Action|Drama|Thriller|War
4367,8,tt0026174,Action|Adventure|Romance
4368,14.5,tt0261983,Horror|Thriller
4369,2,tt0262210,Drama
4370,3.5,tt0262240,Documentary
4371,4.5,tt0262396,Crime|Drama
4372,4,tt0262432,Drama
4373,2,tt2625810,Drama|Sci-Fi
4374,4.5,tt2626338,Documentary
4375,4,tt0262911,Drama
4376,2.5,tt0263124,Drama
4377,17.5,tt0263488,Horror
4378,2.5,tt2636124,Action|Animation|Sci-Fi
4379,2.5,tt0263725,Comedy|Drama
4380,25,tt2637276,Comedy
4381,11.5,tt2637294,Comedy|Sci-Fi
4382,4,tt0263734,Comedy|Drama|Romance
4383,17.5,tt0263757,Comedy
4384,0.5,tt2638144,(no genres listed)
4385,9.5,tt0264150,Comedy|Romance
4386,3.5,tt0026421,Comedy|Musical
4387,6.5,tt0264323,Comedy|Horror
4388,7.5,tt0264395,Drama|Thriller|War
4389,451,tt0264464,Crime|Drama
4390,30,tt0264472,Drama|Thriller
4391,3.5,tt0264578,Documentary
4392,42.5,tt0264616,Crime|Drama|Thriller
4393,13.5,tt0264761,Comedy|Romance
4394,35,tt0264796,Drama
4395,20,tt0264935,Crime|Thriller
4396,9.5,tt2649554,Drama|Sci-Fi
4397,46.5,tt0265029,Comedy|Romance
4398,190.5,tt0265086,Action|Drama|War
4399,17.5,tt0265087,Adventure|Comedy|Fantasy
4400,2.5,tt2650978,Western
4401,62.5,tt0265208,Comedy|Romance
4402,15,tt0265298,Children|Comedy
4403,3,tt0265307,Drama
4404,46,tt0265343,Comedy|Romance
4405,40,tt0265349,Drama|Fantasy|Horror|Mystery|Thriller
4406,9.5,tt2654430,(no genres listed)
4407,66,tt0265459,Drama|Thriller
4408,15,tt0265591,Comedy|Drama|Romance
4409,8,tt0265632,Animation|Children
4410,10,tt0265651,Drama|Thriller
4411,5,tt2656588,Comedy|Drama|Horror
4412,39.5,tt0265662,Drama
4413,250.5,tt0265666,Comedy|Drama
4414,4.5,tt0265713,Comedy|Crime
4415,16,tt0265808,Comedy|Crime
4416,4,tt0265930,Comedy|Drama|Romance
4417,52,tt2660888,Action|Adventure|Sci-Fi
4418,118,tt0266308,Action|Drama|Horror|Thriller
4419,5,tt0266391,Drama|Thriller
4420,36.5,tt0266452,Comedy|Crime|Drama
4421,4.5,tt0266465,Action|Crime|Drama|Thriller
4422,17,tt0266489,Comedy|Crime
4423,558.5,tt0266543,Adventure|Animation|Children|Comedy
4424,519,tt0266697,Action|Crime|Thriller
4425,5,tt2667380,Action|Horror|Sci-Fi
4426,4.5,tt0026676,Comedy
4427,10.5,tt0266860,Animation|Children
4428,104.5,tt0266915,Action|Comedy
4429,11.5,tt2669336,Crime|Drama|Sci-Fi|Thriller
4430,94,tt0266987,Action|Crime|Drama|Thriller
4431,3.5,tt0026714,Comedy|Fantasy|Romance
4432,3,tt2671706,Drama
4433,10.5,tt0267287,Drama|Fantasy|Sci-Fi
4434,25,tt0026752,Adventure|Drama
4435,21,tt0267626,Action|Adventure|Drama|Thriller
4436,37,tt0026778,Comedy|Musical|Romance
4437,38.5,tt0267804,Action|Sci-Fi|Thriller
4438,11,tt0267891,Comedy
4439,1.5,tt2679042,Action|Crime|Thriller
4440,48.5,tt0267913,Adventure|Children|Comedy|Fantasy|Mystery
4441,181.5,tt0268126,Comedy|Drama|Romance
4442,4,tt0268200,Crime|Drama|Mystery
4443,313.5,tt0268380,Adventure|Animation|Children|Comedy
4444,16,tt0268397,Adventure|Animation|Children|Comedy
4445,12,tt0268690,Drama
4446,63,tt0268695,Action|Adventure|Sci-Fi
4447,492,tt0268978,Drama|Romance
4448,35,tt0268995,Comedy|Drama|Romance
4449,8.5,tt0269095,Crime|Drama
4450,21,tt2692250,Adventure|Children|Comedy|Fantasy
4451,11.5,tt2692904,Drama
4452,2,tt0269329,Crime|Drama
4453,4,tt0269341,Comedy|Drama
4454,9,tt0269347,Action|Drama|Thriller
4455,7.5,tt0269389,Comedy|Drama|Romance
4456,4,tt0026942,Comedy|Musical|Romance
4457,16,tt0269499,Comedy|Drama|Romance
4458,3.5,tt0269743,Comedy|Horror
4459,2,tt0269746,Drama
4460,7,tt0270259,Action|Drama|Thriller
4461,8,tt2702724,Comedy
4462,4,tt0270288,Comedy|Crime|Drama|Romance|Thriller
4463,4,tt2704998,Action|Comedy|Crime|Horror
4464,3.5,tt0270560,Children|Comedy|Drama
4465,2,tt0270688,Comedy|Drama|Romance|Sci-Fi
4466,2.5,tt0270707,Mystery|Thriller
4467,4,tt0027075,Drama
4468,4.5,tt2708946,Documentary
4469,6.5,tt0270933,Action|Adventure|Animation|Drama|Fantasy
4470,21.5,tt2709768,Animation|Comedy
4471,8,tt0270980,Comedy|Romance
4472,34,tt0271027,Action
4473,2,tt0271211,Documentary
4474,10,tt0271219,Comedy|Drama|Romance
4475,28.5,tt0027125,Comedy|Musical|Romance
4476,5,tt0271259,Comedy|Crime
4477,6,tt0271263,Animation|Comedy|Musical
4478,49,tt2713180,Action|Drama|War
4479,22,tt0271367,Action|Comedy|Horror|Sci-Fi
4480,12.5,tt0271668,Action|Comedy
4481,5,tt2717822,Action|Crime|Drama|Mystery|Thriller
4482,2.5,tt2718440,Comedy
4483,2.5,tt0271946,Action|Comedy|Thriller
4484,18.5,tt2719848,Adventure|Drama|Thriller
4485,22.5,tt0272020,Action
4486,3,tt0272045,Animation|Children|Comedy|Musical
4487,3,tt2720680,Drama|Western
4488,115,tt0272152,Drama|Fantasy|Mystery|Sci-Fi
4489,29.5,tt0272207,Crime|Drama|Thriller
4490,119.5,tt0272338,Comedy|Drama|Romance
4491,7.5,tt2724064,Sci-Fi
4492,8.5,tt0027260,Comedy|Crime|Mystery|Romance
4493,3.5,tt2726560,Drama|Romance
4494,3,tt0027300,Adventure|Romance
4495,12,tt0273253,Comedy
4496,3.5,tt0273300,Comedy|Drama|Romance
4497,4.5,tt0273435,Drama|War
4498,4.5,tt0273517,Horror|Mystery
4499,5,tt2735292,Comedy|Crime|Fantasy
4500,3,tt0273646,Comedy
4501,3.5,tt2737050,Drama
4502,2,tt2737926,Horror
4503,7.5,tt0273799,Children|Comedy
4504,39.5,tt0273923,Comedy
4505,11.5,tt0273982,Comedy|Drama|Thriller
4506,2.5,tt0274155,Comedy
4507,38.5,tt0274166,Action|Comedy|Thriller
4508,25,tt0274309,Comedy|Drama|Musical
4509,3,tt0274407,Drama
4510,4.5,tt0274497,Drama|Romance
4511,55.5,tt0274558,Drama|Romance
4512,6,tt0274711,Crime|Drama
4513,97.5,tt0274812,Comedy|Drama|Romance
4514,14.5,tt0275022,Comedy|Musical|Romance
4515,5,tt0275067,Drama|Horror
4516,4.5,tt0275083,Action|Adventure|Drama|War
4517,2.5,tt2751310,Comedy|Romance
4518,6.5,tt0275230,Action|Animation|Horror
4519,78,tt0275277,Action|Animation|Sci-Fi|Thriller
4520,26.5,tt0275309,Documentary
4521,30,tt0275491,Drama|Thriller
4522,5,tt2756032,Comedy|Drama|Romance
4523,2.5,tt0275688,Drama|Thriller
4524,15.5,tt0275719,Drama
4525,7.5,tt0275773,Action|Comedy|Fantasy|Horror
4526,110.5,tt0275847,Adventure|Animation|Children|Sci-Fi
4527,4.5,tt2758904,Comedy
4528,1.5,tt2761578,Action|Drama|Thriller
4529,7.5,tt0027630,Comedy|Musical|Romance
4530,15,tt2763304,Crime|Drama
4531,4,tt0276501,Drama
4532,13.5,tt0027652,Drama|Film-Noir
4533,0.5,tt0027664,Adventure|Crime|Thriller
4534,163.5,tt0276751,Comedy|Drama|Romance
4535,3.5,tt0276816,Horror
4536,2.5,tt0276830,Adventure|Western
4537,80.5,tt0276919,Drama|Mystery|Thriller
4538,3.5,tt0027698,Drama|Musical
4539,64,tt0277027,Drama
4540,7,tt2771200,Fantasy|Romance
4541,3.5,tt2771372,Comedy|Crime|Drama
4542,50.5,tt0277296,Action|Adventure|Fantasy|Thriller
4543,36,tt0277371,Comedy
4544,60,tt0277434,Action|Drama|War
4545,8,tt0277909,Animation|Comedy|Sci-Fi
4546,32,tt2779318,Adventure|Drama|Sci-Fi
4547,3,tt0277941,Drama
4548,5,tt0278295,Action|Comedy|Crime
4549,12,tt0278435,Drama|Thriller
4550,5,tt2784512,Action|Comedy|Horror
4551,6,tt2784678,Comedy
4552,26.5,tt0278488,Comedy
4553,38.5,tt0278500,Comedy|Drama|Romance
4554,109,tt0278504,Action|Crime|Drama|Mystery|Thriller
4555,10,tt0278731,Drama|Mystery
4556,4,tt0278736,Documentary
4557,4,tt0278823,Comedy|Drama
4558,3.5,tt0027884,Comedy|Romance
4559,41.5,tt2788710,Action|Comedy
4560,6,tt2788716,Comedy|Drama
4561,3,tt2788732,Adventure|Children|Fantasy
4562,4,tt0027893,Drama
4563,9,tt0279064,Comedy|Drama
4564,3,tt0279065,Drama
4565,38.5,tt0279077,Animation|Comedy|Fantasy|Sci-Fi
4566,3,tt0279111,Action|Drama|War
4567,38.5,tt0279113,Comedy|Drama
4568,9,tt0279331,Action|Crime|Drama|Thriller
4569,3,tt0027948,Drama
4570,16.5,tt0279493,Comedy
4571,1.5,tt2796678,Comedy
4572,93,tt0027977,Comedy|Drama|Romance
4573,12.5,tt0279778,Comedy|Drama
4574,9.5,tt0279781,Comedy
4575,10,tt0279889,Comedy|Drama|Romance
4576,11.5,tt2798920,Adventure|Mystery|Sci-Fi|Thriller
4577,7,tt0027996,Comedy|Romance
4578,2.5,tt0279967,Action|Animation|Children|Comedy|Musical
4579,4,tt0280030,Adventure|Animation|Children
4580,15,tt0028010,Comedy|Romance
4581,143.5,tt2802144,Action|Adventure|Comedy|Crime
4582,2,tt2802154,Drama
4583,2,tt0280380,Action|Thriller
4584,4,tt0280424,Comedy|Romance
4585,4,tt0280453,Sci-Fi
4586,6,tt0280460,Comedy|Drama
4587,15.5,tt0280477,Crime|Drama
4588,11.5,tt0280486,Action|Comedy|Crime
4589,18,tt0280491,Drama
4590,64,tt0280590,Comedy|Romance
4591,14,tt0280609,Action|Horror
4592,11.5,tt0280653,Drama
4593,13.5,tt0280665,Crime|Thriller
4594,2.5,tt0280696,Comedy|Musical
4595,100,tt0280707,Comedy|Drama|Mystery
4596,6,tt0280720,Comedy|Romance
4597,44,tt0280760,Comedy|Drama
4598,15.5,tt0280778,Drama
4599,5,tt2808986,Action|Crime|Drama|Sci-Fi
4600,5.5,tt0281322,Drama
4601,49,tt0281358,Drama|Romance
4602,17.5,tt0281364,Action|Comedy|Crime|Drama|Thriller
4603,14,tt0281373,Adventure|Children|Comedy
4604,46.5,tt0281686,Comedy|Horror
4605,16,tt0281724,Documentary
4606,4,tt0281820,Crime|Drama
4607,16.5,tt2820852,Action|Crime|Thriller
4608,6.5,tt0028212,Thriller
4609,4,tt0028216,Drama|Musical|Romance
4610,8.5,tt0282209,Horror|Thriller
4611,10,tt2823054,Comedy
4612,3,tt0028231,Thriller
4613,12.5,tt0282674,Comedy|Drama|Musical|Romance
4614,5.5,tt0282687,Comedy|Romance
4615,10,tt0282698,Drama
4616,4,tt0282744,Comedy
4617,4,tt0282768,Comedy
4618,2.5,tt0282856,Documentary
4619,8.5,tt0282864,Documentary
4620,0.5,tt2828996,Comedy|Horror
4621,6.5,tt0283003,Comedy|Crime|Drama
4622,4,tt0283026,Thriller
4623,6.5,tt0283084,Drama|Fantasy
4624,64,tt0283111,Comedy
4625,10,tt0283139,Drama
4626,3.5,tt0283160,Action|Adventure|Crime|Thriller
4627,8,tt2832470,Action|Comedy|Horror
4628,4,tt0028333,Comedy|Musical|Romance
4629,3,tt0283426,Animation|Children
4630,7,tt0283431,Drama
4631,6.5,tt0028346,Comedy|Drama
4632,54.5,tt0283509,Drama|War
4633,15.5,tt0283530,Drama
4634,1.5,tt0283632,Horror|Thriller
4635,11.5,tt0283832,Comedy|Crime|Musical|Mystery
4636,3,tt0283851,Children|Musical|Mystery
4637,2.5,tt0283877,Comedy|Crime|Horror|Mystery|Thriller
4638,4,tt0283883,Romance|Thriller
4639,2,tt0283897,Drama|Thriller
4640,20,tt0283900,Comedy|Drama|Romance
4641,4,tt0284262,Documentary
4642,4.5,tt0284363,Comedy|Drama|Romance|War
4643,24,tt0284490,Action|Comedy
4644,5,tt0284492,Action|Crime|Drama
4645,31,tt2848292,Comedy
4646,9,tt0284837,Comedy
4647,4,tt0284850,Comedy|Romance
4648,4.5,tt0285005,Action|Crime|Thriller
4649,4,tt0285036,Action|Adventure|Animation
4650,3.5,tt0028510,Western
4651,5.5,tt0285175,Crime|Drama|Romance
4652,11.5,tt0285441,Drama|Fantasy
4653,9.5,tt0285462,Comedy
4654,7.5,tt0285492,Horror|Mystery|Sci-Fi
4655,4,tt2854926,Comedy
4656,18.5,tt0285531,Drama|Horror|Sci-Fi|Thriller
4657,1,tt0285627,Animation|Comedy
4658,59.5,tt0285742,Drama|Romance
4659,45,tt0285823,Action|Adventure|Crime|Thriller
4660,14,tt0285861,Crime|Drama|Thriller
4661,9.5,tt0028597,Comedy|Romance
4662,199.5,tt0286106,Horror|Sci-Fi|Thriller
4663,65,tt0286112,Action|Comedy
4664,5.5,tt0286162,Drama
4665,7,tt0286179,Drama
4666,81.5,tt0286244,Animation|Comedy|Fantasy
4667,11,tt0286261,Drama
4668,3.5,tt0286476,Comedy|Drama
4669,132,tt0286499,Comedy|Drama|Romance
4670,1.5,tt2865120,Action|Adventure|Animation|Children|Comedy|Sci-Fi
4671,7,tt0286516,Comedy|Drama
4672,3.5,tt0286635,Action|Thriller
4673,8,tt2866360,Drama|Mystery|Sci-Fi|Thriller
4674,84.5,tt0286716,Action|Adventure|Sci-Fi
4675,3,tt0286751,Horror|Mystery|Thriller
4676,24.5,tt0286788,Comedy|Drama|Romance
4677,4,tt0028683,Drama|Romance
4678,4,tt0028691,Adventure|Drama
4679,7,tt0286947,Comedy|Crime
4680,6,tt2869728,Action|Comedy
4681,3,tt2870612,Horror|Thriller
4682,14,tt2870648,Documentary
4683,3,tt2870756,Comedy|Drama|Romance
4684,3,tt2870808,Comedy|Romance
4685,4,tt2872462,Comedy
4686,75,tt2872718,Crime|Drama|Thriller
4687,39.5,tt2872732,Action|Sci-Fi
4688,6,tt2872750,Adventure|Animation|Children|Comedy
4689,56.5,tt0287467,Drama|Romance
4690,3.5,tt0287471,Comedy|Drama|Romance
4691,5,tt0287645,Drama|Romance
4692,15.5,tt0287717,Adventure|Children
4693,12,tt0028772,Comedy|Musical
4694,7.5,tt0287839,Fantasy|Sci-Fi
4695,4.5,tt0287969,Comedy
4696,80,tt0287978,Action|Crime
4697,13.5,tt0288045,Action|Comedy|Crime|Fantasy
4698,4,tt0288330,Drama|Romance
4699,5.5,tt2883512,Comedy
4700,2.5,tt2884018,Drama
4701,11.5,tt2884206,Drama|Sci-Fi
4702,8,tt0288439,Drama
4703,22.5,tt0288477,Horror
4704,4,tt2888046,Action
4705,230.5,tt0289043,Action|Horror|Sci-Fi
4706,11,tt0289408,Action|Animation|Children|Comedy
4707,8,tt0028944,Drama
4708,26,tt0028950,Drama|War
4709,106.5,tt0289765,Crime|Mystery|Thriller
4710,20.5,tt0289848,Comedy|Crime
4711,167,tt0289879,Drama|Sci-Fi|Thriller
4712,10,tt0028988,Children|Drama
4713,4.5,tt0289944,Mystery|Thriller
4714,30.5,tt0289992,Crime|Drama|Thriller
4715,102.5,tt0290002,Comedy
4716,25,tt0290095,Action|Comedy
4717,10.5,tt0290145,Drama
4718,14.5,tt0290210,Drama
4719,16.5,tt0290329,Comedy|Drama|Horror
4720,283,tt0290334,Action|Adventure|Sci-Fi|Thriller
4721,54,tt0290538,Comedy|Crime|Drama|Thriller
4722,3,tt0290661,Drama
4723,35,tt0290673,Crime|Drama|Mystery|Thriller
4724,2.5,tt0029081,Action|Adventure|Drama|Romance|Thriller
4725,6.5,tt0290823,Comedy
4726,17,tt2908446,Action|Sci-Fi|Thriller
4727,3.5,tt0290879,Action|Adventure|Drama|War
4728,4.5,tt2910814,Sci-Fi|Thriller
4729,3,tt2910904,Comedy|Drama|Thriller
4730,111.5,tt2911666,Action|Thriller
4731,6,tt0291341,Comedy|Drama
4732,19,tt0291350,Animation|Drama|Romance
4733,3,tt0029146,Drama
4734,1,tt0291502,Comedy|Romance
4735,4.5,tt0291579,Romance|Thriller
4736,12,tt0029162,Drama
4737,2,tt2917388,Action|Crime|Drama|Thriller
4738,3.5,tt2917506,Documentary
4739,3.5,tt0029192,Drama
4740,4,tt2920540,Documentary|Drama|Musical
4741,3,tt2922440,Comedy
4742,1.5,tt2923316,Action
4743,57,tt0292506,Action|Thriller
4744,5,tt0292542,Comedy|Drama
4745,18,tt0292644,Comedy|Drama|Romance|Thriller
4746,3,tt0029284,Comedy|Romance
4747,2.5,tt0292886,Comedy|Crime|Drama|Western
4748,3,tt0292963,Crime|Drama|Thriller
4749,4.5,tt0293007,Crime|Drama
4750,8.5,tt0293088,Documentary
4751,0.5,tt2933474,(no genres listed)
4752,51.5,tt0293416,Animation|Sci-Fi
4753,38,tt0293508,Drama|Musical|Romance
4754,13.5,tt0293564,Action|Comedy|Crime|Thriller
4755,91.5,tt0293662,Action|Crime
4756,5,tt0293715,Comedy|Romance
4757,12.5,tt2937696,Comedy
4758,12,tt0293815,Comedy
4759,3.5,tt0294357,Drama|Romance|War
4760,6.5,tt0029453,Crime|Drama|Romance
4761,3,tt2947832,Comedy
4762,124.5,tt2948356,Action|Adventure|Animation|Children|Comedy
4763,31.5,tt0294870,Drama|Musical|Romance
4764,1.5,tt2948790,Thriller
4765,185,tt0295178,Comedy
4766,2.5,tt0295238,Drama
4767,4.5,tt0295254,Crime|Horror|Thriller
4768,10,tt0295289,Comedy|Romance
4769,367,tt0295297,Adventure|Fantasy
4770,13,tt0295427,Comedy|Mystery
4771,18,tt0029546,Comedy|Musical|Romance
4772,4.5,tt2955316,Comedy
4773,7,tt0295552,Comedy|Drama
4774,6,tt0295700,Horror|Thriller
4775,66.5,tt0295701,Action|Crime|Thriller
4776,6.5,tt0295721,Action|Comedy
4777,278.5,tt0029583,Animation|Children|Drama|Fantasy|Musical
4778,12.5,tt0029604,Drama
4779,20.5,tt0296042,Action|Comedy|Crime|Drama|Horror|Thriller
4780,10.5,tt0029606,Drama
4781,8.5,tt0296166,Comedy|Drama
4782,4.5,tt2962876,Comedy|Drama
4783,9.5,tt0296310,Documentary
4784,4,tt2965466,Horror
4785,76,tt0296572,Action|Sci-Fi|Thriller
4786,1.5,tt2967008,Drama
4787,1.5,tt2967224,Action|Comedy
4788,3,tt2967286,0
4789,1.5,tt2968804,Action|Comedy|Crime
4790,2.5,tt2969050,Comedy|Crime
4791,1.5,tt0297037,Romance
4792,3.5,tt0297144,Documentary|IMAX
4793,17.5,tt0297181,Action|Adventure|Comedy|Crime
4794,8,tt0297284,Action|Crime|Horror|Mystery|Thriller
4795,16.5,tt2975578,Action|Horror|Thriller
4796,37.5,tt2975590,Action|Adventure|Fantasy|Sci-Fi
4797,3,tt0297721,Crime|Drama|Thriller
4798,3.5,tt0297814,Documentary
4799,42.5,tt0297884,Drama|Romance
4800,1,tt2980472,Comedy|Drama
4801,63,tt2980516,Drama|Romance
4802,4,tt2980592,Thriller
4803,4,tt2980626,Documentary
4804,4.5,tt2980648,Comedy|Drama
4805,4.5,tt2980706,Adventure|Animation|Comedy
4806,4.5,tt0029808,Crime|Film-Noir
4807,150.5,tt0298130,Horror|Mystery|Thriller
4808,329,tt0298148,Adventure|Animation|Children|Comedy|Musical|Romance
4809,135,tt0298203,Drama
4810,52.5,tt0298228,Drama
4811,0.5,tt0298296,Action|Thriller
4812,2,tt0298388,Animation|Children|Musical
4813,9,tt0298408,Drama
4814,32,tt0029843,Action|Adventure|Romance
4815,3.5,tt0298482,Comedy|Fantasy|Mystery|Sci-Fi
4816,8,tt0029850,Action|Drama|War
4817,2.5,tt0298504,Comedy|Romance
4818,13.5,tt2986512,Adventure|Drama
4819,7.5,tt0029870,Crime|Drama|Film-Noir|Thriller
4820,9.5,tt0298744,Crime|Drama
4821,5.5,tt2987732,Comedy
4822,5,tt0298798,Comedy|Drama|Thriller
4823,19,tt0298814,Action|Drama|Sci-Fi|Thriller
4824,27,tt0298845,Drama|Romance
4825,3,tt0298856,Drama
4826,2.5,tt2990126,Drama
4827,22,tt0299117,Comedy|Drama
4828,4.5,tt2991224,Drama
4829,3.5,tt2994190,Drama
4830,3.5,tt0029942,Drama
4831,8.5,tt0299458,Drama|Romance
4832,69.5,tt0029947,Comedy|Romance
4833,182.5,tt0299658,Comedy|Crime|Drama|Musical
4834,3.5,tt2996648,Action|Drama
